ClosePeriod,Entity,PostingDate,DocNo,DocType,Account,Amount,Currency,Text,FSLine,BSPLFlag,AccountName
2024-12,ENT01,31/12/2024,AR-INV-2025-0034,ARINV,700000,-5691.4,EUR,SaaS revenue AR-INV-2025-0034,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0034,ARINV,477000,-1195.194,EUR,Output VAT 21% AR-INV-2025-0034,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0035,ARINV,430000,4795.593,EUR,AR invoice AR-INV-2025-0035 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0035,ARINV,700000,-3963.3,EUR,SaaS revenue AR-INV-2025-0035,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0035,ARINV,477000,-832.293,EUR,Output VAT 21% AR-INV-2025-0035,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0036,ARINV,430000,6402.11,EUR,AR invoice AR-INV-2025-0036 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0036,ARINV,700000,-5291,EUR,SaaS revenue AR-INV-2025-0036,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0036,ARINV,477000,-1111.11,EUR,Output VAT 21% AR-INV-2025-0036,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0037,ARINV,430000,11144.463,EUR,AR invoice AR-INV-2025-0037 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0037,ARINV,700000,-9210.3,EUR,SaaS revenue AR-INV-2025-0037,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0037,ARINV,477000,-1934.163,EUR,Output VAT 21% AR-INV-2025-0037,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0038,ARINV,430000,6950.482,EUR,AR invoice AR-INV-2025-0038 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0038,ARINV,700000,-5744.2,EUR,SaaS revenue AR-INV-2025-0038,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0038,ARINV,477000,-1206.282,EUR,Output VAT 21% AR-INV-2025-0038,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0039,ARINV,430000,5853.738,EUR,AR invoice AR-INV-2025-0039 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0039,ARINV,700000,-4837.8,EUR,SaaS revenue AR-INV-2025-0039,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0039,ARINV,477000,-1015.938,EUR,Output VAT 21% AR-INV-2025-0039,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0040,ARINV,430000,2283.996,EUR,AR invoice AR-INV-2025-0040 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0040,ARINV,700000,-1887.6,EUR,SaaS revenue AR-INV-2025-0040,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0040,ARINV,477000,-396.396,EUR,Output VAT 21% AR-INV-2025-0040,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0041,ARINV,430000,1763.575,EUR,AR invoice AR-INV-2025-0041 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0041,ARINV,700000,-1457.5,EUR,SaaS revenue AR-INV-2025-0041,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0041,ARINV,477000,-306.075,EUR,Output VAT 21% AR-INV-2025-0041,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0042,ARINV,430000,9812.132,EUR,AR invoice AR-INV-2025-0042 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0042,ARINV,700000,-8109.2,EUR,SaaS revenue AR-INV-2025-0042,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0042,ARINV,477000,-1702.932,EUR,Output VAT 21% AR-INV-2025-0042,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0043,ARINV,430000,2507.604,EUR,AR invoice AR-INV-2025-0043 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0043,ARINV,700000,-2072.4,EUR,SaaS revenue AR-INV-2025-0043,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0043,ARINV,477000,-435.204,EUR,Output VAT 21% AR-INV-2025-0043,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0044,ARINV,430000,7926.105,EUR,AR invoice AR-INV-2025-0044 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0044,ARINV,700000,-6550.5,EUR,SaaS revenue AR-INV-2025-0044,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0044,ARINV,477000,-1375.605,EUR,Output VAT 21% AR-INV-2025-0044,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0045,ARINV,430000,11951.049,EUR,AR invoice AR-INV-2025-0045 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0045,ARINV,700000,-9876.9,EUR,SaaS revenue AR-INV-2025-0045,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0045,ARINV,477000,-2074.149,EUR,Output VAT 21% AR-INV-2025-0045,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0046,ARINV,430000,11069.927,EUR,AR invoice AR-INV-2025-0046 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0046,ARINV,700000,-9148.7,EUR,SaaS revenue AR-INV-2025-0046,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0046,ARINV,477000,-1921.227,EUR,Output VAT 21% AR-INV-2025-0046,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0047,ARINV,430000,6840.009,EUR,AR invoice AR-INV-2025-0047 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0047,ARINV,700000,-5652.9,EUR,SaaS revenue AR-INV-2025-0047,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0047,ARINV,477000,-1187.109,EUR,Output VAT 21% AR-INV-2025-0047,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0048,ARINV,430000,6442.04,EUR,AR invoice AR-INV-2025-0048 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0048,ARINV,700000,-5324,EUR,SaaS revenue AR-INV-2025-0048,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0048,ARINV,477000,-1118.04,EUR,Output VAT 21% AR-INV-2025-0048,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0049,ARINV,430000,6793.424,EUR,AR invoice AR-INV-2025-0049 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0049,ARINV,700000,-5614.4,EUR,SaaS revenue AR-INV-2025-0049,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0049,ARINV,477000,-1179.024,EUR,Output VAT 21% AR-INV-2025-0049,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0050,ARINV,430000,10407.089,EUR,AR invoice AR-INV-2025-0050 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0050,ARINV,700000,-8600.9,EUR,SaaS revenue AR-INV-2025-0050,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0050,ARINV,477000,-1806.189,EUR,Output VAT 21% AR-INV-2025-0050,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0051,ARINV,430000,9773.533,EUR,AR invoice AR-INV-2025-0051 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0051,ARINV,700000,-8077.3,EUR,SaaS revenue AR-INV-2025-0051,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0051,ARINV,477000,-1696.233,EUR,Output VAT 21% AR-INV-2025-0051,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0052,ARINV,430000,5847.083,EUR,AR invoice AR-INV-2025-0052 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0052,ARINV,700000,-4832.3,EUR,SaaS revenue AR-INV-2025-0052,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0052,ARINV,477000,-1014.783,EUR,Output VAT 21% AR-INV-2025-0052,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0053,ARINV,430000,11825.935,EUR,AR invoice AR-INV-2025-0053 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0053,ARINV,700000,-9773.5,EUR,SaaS revenue AR-INV-2025-0053,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0053,ARINV,477000,-2052.435,EUR,Output VAT 21% AR-INV-2025-0053,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0054,ARINV,430000,2091.001,EUR,AR invoice AR-INV-2025-0054 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0054,ARINV,700000,-1728.1,EUR,SaaS revenue AR-INV-2025-0054,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0054,ARINV,477000,-362.901,EUR,Output VAT 21% AR-INV-2025-0054,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0055,ARINV,430000,4397.624,EUR,AR invoice AR-INV-2025-0055 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0055,ARINV,700000,-3634.4,EUR,SaaS revenue AR-INV-2025-0055,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0055,ARINV,477000,-763.224,EUR,Output VAT 21% AR-INV-2025-0055,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0056,ARINV,430000,10269.996,EUR,AR invoice AR-INV-2025-0056 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0056,ARINV,700000,-8487.6,EUR,SaaS revenue AR-INV-2025-0056,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0056,ARINV,477000,-1782.396,EUR,Output VAT 21% AR-INV-2025-0056,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0057,ARINV,430000,2449.04,EUR,AR invoice AR-INV-2025-0057 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0057,ARINV,700000,-2024,EUR,SaaS revenue AR-INV-2025-0057,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0057,ARINV,477000,-425.04,EUR,Output VAT 21% AR-INV-2025-0057,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0058,ARINV,430000,9386.212,EUR,AR invoice AR-INV-2025-0058 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0058,ARINV,700000,-7757.2,EUR,SaaS revenue AR-INV-2025-0058,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0058,ARINV,477000,-1629.012,EUR,Output VAT 21% AR-INV-2025-0058,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0059,ARINV,430000,11270.908,EUR,AR invoice AR-INV-2025-0059 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0059,ARINV,700000,-9314.8,EUR,SaaS revenue AR-INV-2025-0059,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0059,ARINV,477000,-1956.108,EUR,Output VAT 21% AR-INV-2025-0059,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,AR-INV-2025-0060,ARINV,430000,6547.189,EUR,AR invoice AR-INV-2025-0060 (total),Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,AR-INV-2025-0060,ARINV,700000,-5410.9,EUR,SaaS revenue AR-INV-2025-0060,Revenue,PL,Subscription revenue
2024-12,ENT01,31/12/2024,AR-INV-2025-0060,ARINV,477000,-1136.289,EUR,Output VAT 21% AR-INV-2025-0060,VAT output,BS,VAT output (Output VAT 21%)
2024-12,ENT01,31/12/2024,BNK-2025-0005,BNK,572000,6950.482,EUR,Collection for AR-INV-2025-0038,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0001,BNK,430000,-18208.927,EUR,"AR cleared for AR-INV-2025-0028, AR-INV-2025-0021",Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0027,BNK,572000,5847.083,EUR,Collection for AR-INV-2025-0052,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0002,BNK,430000,-19486.269,EUR,"AR cleared for AR-INV-2025-0005, AR-INV-2025-0030",Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0030,BNK,572000,7130.167,EUR,Collection for AR-INV-2025-0012,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0003,BNK,430000,-8582.288,EUR,"AR cleared for AR-INV-2025-0022, AR-INV-2025-0035",Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0040,BNK,572000,10859.629,EUR,Collection for AR-INV-2025-0011,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0004,BNK,430000,-3953.081,EUR,"AR cleared for AR-INV-2025-0043, AR-INV-2025-0041",Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0043,BNK,572000,10212.763,EUR,Collection for AR-INV-2025-0010,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0005,BNK,430000,-6950.482,EUR,AR cleared for AR-INV-2025-0038,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0053,BNK,572000,-2378.596,EUR,Cash paid for AP-BILL-2025-0016,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0006,BNK,430000,-4545.365,EUR,AR cleared for AR-INV-2025-0013,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0004,BNK,572000,3953.081,EUR,"Collection for AR-INV-2025-0043, AR-INV-2025-0041",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0007,BNK,430000,-2091.001,EUR,AR cleared for AR-INV-2025-0054,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0010,BNK,572000,1642.454,EUR,Collection for AR-INV-2025-0008,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0008,BNK,430000,-3086.589,EUR,AR cleared for AR-INV-2025-0017,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0022,BNK,572000,8564.985,EUR,Collection for AR-INV-2025-0019,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0009,BNK,430000,-2960.144,EUR,AR cleared for AR-INV-2025-0004,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0026,BNK,572000,6402.11,EUR,Collection for AR-INV-2025-0036,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0010,BNK,430000,-1642.454,EUR,AR cleared for AR-INV-2025-0008,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0031,BNK,572000,8403.934,EUR,Collection for AR-INV-2025-0016,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0011,BNK,430000,-10269.996,EUR,AR cleared for AR-INV-2025-0056,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0054,BNK,572000,-4609.253,EUR,Cash paid for AP-BILL-2025-0005,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0012,BNK,430000,-2449.04,EUR,AR cleared for AR-INV-2025-0057,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,PAY-2025-0001,PAY,572000,-8781.3,EUR,Payroll PAY-2025-0001 - paid,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0013,BNK,430000,-5853.738,EUR,AR cleared for AR-INV-2025-0039,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0016,BNK,572000,8811.22,EUR,Collection for AR-INV-2025-0033,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0014,BNK,430000,-1609.179,EUR,AR cleared for AR-INV-2025-0001,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0018,BNK,572000,4483.083,EUR,Collection for AR-INV-2025-0032,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0015,BNK,430000,-9386.212,EUR,AR cleared for AR-INV-2025-0058,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0034,BNK,572000,2283.996,EUR,Collection for AR-INV-2025-0040,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0016,BNK,430000,-8811.22,EUR,AR cleared for AR-INV-2025-0033,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0041,BNK,572000,6547.189,EUR,Collection for AR-INV-2025-0060,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0017,BNK,430000,-6840.009,EUR,AR cleared for AR-INV-2025-0047,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0011,BNK,572000,10269.996,EUR,Collection for AR-INV-2025-0056,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0018,BNK,430000,-4483.083,EUR,AR cleared for AR-INV-2025-0032,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0012,BNK,572000,2449.04,EUR,Collection for AR-INV-2025-0057,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0019,BNK,430000,-5257.45,EUR,AR cleared for AR-INV-2025-0026,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0013,BNK,572000,5853.738,EUR,Collection for AR-INV-2025-0039,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0020,BNK,430000,-8171.823,EUR,AR cleared for AR-INV-2025-0014,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0021,BNK,572000,1714.328,EUR,Collection for AR-INV-2025-0006,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0021,BNK,430000,-1714.328,EUR,AR cleared for AR-INV-2025-0006,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0033,BNK,572000,7926.105,EUR,Collection for AR-INV-2025-0044,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0022,BNK,430000,-8564.985,EUR,AR cleared for AR-INV-2025-0019,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0038,BNK,572000,8950.975,EUR,Collection for AR-INV-2025-0025,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0023,BNK,430000,-6832.023,EUR,AR cleared for AR-INV-2025-0020,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0046,BNK,572000,-2478.652,EUR,"Cash paid for AP-BILL-2025-0001, AP-BILL-2025-0007",Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0024,BNK,430000,-4397.624,EUR,AR cleared for AR-INV-2025-0055,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0019,BNK,572000,5257.45,EUR,Collection for AR-INV-2025-0026,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0025,BNK,430000,-10951.468,EUR,AR cleared for AR-INV-2025-0031,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0045,BNK,572000,9812.132,EUR,Collection for AR-INV-2025-0042,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0026,BNK,430000,-6402.11,EUR,AR cleared for AR-INV-2025-0036,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0049,BNK,572000,-3776.047,EUR,Cash paid for AP-BILL-2025-0009,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0027,BNK,430000,-5847.083,EUR,AR cleared for AR-INV-2025-0052,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0052,BNK,572000,-3716.152,EUR,Cash paid for AP-BILL-2025-0006,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0028,BNK,430000,-5832.442,EUR,AR cleared for AR-INV-2025-0007,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0057,BNK,572000,-2732.543,EUR,Cash paid for AP-BILL-2025-0010,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0029,BNK,430000,-3173.104,EUR,AR cleared for AR-INV-2025-0018,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0008,BNK,572000,3086.589,EUR,Collection for AR-INV-2025-0017,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0030,BNK,430000,-7130.167,EUR,AR cleared for AR-INV-2025-0012,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0062,BNK,572000,-8.8,EUR,Bank fee paid BNK-2025-0062,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0031,BNK,430000,-8403.934,EUR,AR cleared for AR-INV-2025-0016,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0006,BNK,572000,4545.365,EUR,Collection for AR-INV-2025-0013,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0032,BNK,430000,-7457.593,EUR,AR cleared for AR-INV-2025-0024,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0017,BNK,572000,6840.009,EUR,Collection for AR-INV-2025-0047,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0033,BNK,430000,-7926.105,EUR,AR cleared for AR-INV-2025-0044,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0035,BNK,572000,3780.238,EUR,Collection for AR-INV-2025-0003,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0034,BNK,430000,-2283.996,EUR,AR cleared for AR-INV-2025-0040,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0039,BNK,572000,6138.385,EUR,Collection for AR-INV-2025-0048,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0035,BNK,430000,-3780.238,EUR,AR cleared for AR-INV-2025-0003,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0042,BNK,572000,10407.089,EUR,Collection for AR-INV-2025-0050,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0036,BNK,430000,-10977.109,EUR,AR cleared for AR-INV-2025-0037,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0044,BNK,572000,6793.424,EUR,Collection for AR-INV-2025-0049,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0037,BNK,430000,-9773.533,EUR,AR cleared for AR-INV-2025-0051,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0056,BNK,572000,-3907.816,EUR,Cash paid for AP-BILL-2025-0012,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0038,BNK,430000,-8950.975,EUR,AR cleared for AR-INV-2025-0025,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0015,BNK,572000,9386.212,EUR,Collection for AR-INV-2025-0058,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0039,BNK,430000,-6138.385,EUR,AR cleared for AR-INV-2025-0048,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0020,BNK,572000,8171.823,EUR,Collection for AR-INV-2025-0014,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0040,BNK,430000,-10859.629,EUR,AR cleared for AR-INV-2025-0011,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0023,BNK,572000,6832.023,EUR,Collection for AR-INV-2025-0020,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0041,BNK,430000,-6547.189,EUR,AR cleared for AR-INV-2025-0060,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0036,BNK,572000,10977.109,EUR,Collection for AR-INV-2025-0037,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0042,BNK,430000,-10407.089,EUR,AR cleared for AR-INV-2025-0050,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0037,BNK,572000,9773.533,EUR,Collection for AR-INV-2025-0051,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0043,BNK,430000,-10212.763,EUR,AR cleared for AR-INV-2025-0010,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0051,BNK,572000,-2256.045,EUR,Cash paid for AP-BILL-2025-0017,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0044,BNK,430000,-6793.424,EUR,AR cleared for AR-INV-2025-0049,Trade receivables,BS,Accounts Receivable
2024-12,ENT01,31/12/2024,BNK-2025-0058,BNK,572000,-27.5,EUR,Bank fee paid BNK-2025-0058,Cash,BS,Cash - Bank
2024-12,ENT01,31/12/2024,BNK-2025-0045,BNK,430000,-9812.132,EUR,AR cleared for AR-INV-2025-0042,Trade receivables,BS,Accounts Receivable
